id,label
26647,0
77095,8
106915,11
8740,7
137943,7
26116,5
15323,7
78301,7
85083,7
132749,2
44045,7
123407,10
81899,7
134716,5
234,5
63752,3
147100,8
45640,6
86237,6
109435,7
108409,1
132544,7
49800,5
144709,11
71725,0
69152,1
91595,8
112136,5
102970,8
113906,6
51602,2
105044,6
84998,5
85756,5
54788,1
119265,7
126680,7
106178,5
80623,7
30310,10
103802,7
75233,3
4307,8
149186,7
51677,0
88641,7
52062,7
96766,11
21530,9
45572,7
57368,3
38337,2
46819,7
23467,7
23843,5
87438,7
31594,7
39741,0
49470,7
95122,0
141274,8
79197,7
141508,6
104025,7
10307,7
24108,6
3267,7
146817,1
102256,6
40737,2
54063,5
51425,8
30915,8
103822,10
108852,5
8465,2
87942,6
149463,11
134327,1
130623,10
8027,7
114993,7
119392,6
72686,8
105919,6
31099,7
93957,10
117674,5
58836,5
75206,8
40820,2
137339,8
32818,5
19392,11
74016,7
17371,7
68220,5
59616,3
77781,7
124567,0
117764,7
79909,5
75445,7
14992,7
84386,5
32929,5
108240,7
90616,8
6317,6
66670,4
16035,5
56709,5
52487,8
67981,7
128848,1
26086,0
2165,8
59071,8
144425,11
120077,10
40455,7
114357,9
104609,7
86890,2
144309,5
19321,8
57178,1
33206,5
64267,5
145039,1
67858,5
139628,7
82964,7
48682,8
67132,7
32900,7
84452,3
4791,5
4939,2
92439,4
82262,7
15130,7
32185,1
77054,8
99456,5
5294,10
145239,7
127892,3
105500,8
3316,8
6820,7
108918,6
73361,2
104269,7
29276,8
3702,5
6926,5
92384,8
126263,5
65936,9
52424,9
7615,1
128074,5
39265,8
106440,5
120339,8
147146,3
115814,5
78626,7
7226,7
30501,5
36969,5
64834,5
92013,3
84653,5
1661,7
113257,7
43829,7
101033,10
5535,7
26471,7
94042,8
39783,2
18145,5
28700,2
22143,10
91097,8
115180,7
70504,7
25071,7
37492,6
104698,8
42845,7
85169,7
106530,7
86317,1
35201,7
12970,11
65991,8
23411,0
36358,8
86980,7
14273,5
128862,8
24168,7
25225,5
90783,7
21216,0
13751,7
134460,5
44112,0
116997,10
95808,7
97742,7
46586,0
147659,7
121384,7
96441,1
52633,3
118305,8
6168,8
119782,5
52978,2
87628,7
53661,0
33444,1
8098,5
3162,5
63145,7
133250,10
116557,0
90820,8
118359,7
103098,8
97401,8
39694,7
142745,7
53054,10
12855,7
60853,7
19631,7
25021,8
89425,8
5622,4
87058,1
142864,7
139382,5
113268,5
82228,10
86534,9
131095,5
133978,11
74400,7
129077,3
57010,7
133716,4
108950,7
114123,3
57152,7
76022,2
48657,8
64627,8
27978,5
14831,8
75612,7
105460,2
46450,7
15718,5
20469,7
41614,7
81558,7
76113,2
100467,9
48210,10
63596,1
12301,0
65702,3
18317,6
110446,7
5547,9
120202,6
81995,8
60583,7
73422,5
35210,8
71077,12
130914,7
115783,10
85770,6
142736,5
145075,9
76296,7
95007,1
36425,7
92458,8
78642,5
62897,11
6440,7
116008,7
19194,5
35035,8
110155,1
126288,2
36966,8
9342,8
118004,1
8255,7
37917,9
71416,8
10487,7
67841,5
22566,4
136303,3
5133,4
3805,7
39319,10
108144,7
66088,8
6870,1
3576,7
50822,7
69930,7
24848,7
96880,5
119932,8
68655,7
30123,4
115907,5
14524,8
71126,8
133299,7
101342,8
139523,9
121879,7
27384,5
19771,4
86881,1
85494,7
37465,3
78151,8
71552,5
109616,7
7828,7
25923,7
114116,8
44205,0
131190,8
142643,0
127079,7
50555,6
4775,7
47175,5
16021,7
131401,8
106268,11
16626,2
66194,7
92777,5
132367,7
22113,7
32143,7
110572,1
36538,8
97756,7
51407,5
60522,5
81494,6
121034,6
52934,7
92955,11
13361,0
91374,7
26167,7
129266,5
132799,8
43111,1
43019,3
58559,7
120315,4
69491,4
789,3
148054,7
75903,8
136082,2
19739,7
48790,11
94443,2
77437,7
105424,7
69946,9
109837,3
124582,0
62868,2
24099,4
14196,10
139254,7
134311,7
148913,7
67845,5
83646,1
7471,7
7229,5
95728,7
34901,0
100717,7
111606,7
138276,8
119969,3
70752,8
46300,7
124602,11
112402,7
32008,2
93071,11
10504,3
82196,7
28824,5
138093,7
91438,3
72187,3
79941,8
120197,0
98361,7
22828,1
90683,2
147719,7
118587,5
144164,7
103469,8
53570,7
98579,5
147716,5
9618,5
120615,5
125862,6
54099,5
93664,7
59578,7
68945,3
22075,11
20383,7
36443,7
128253,1
137054,0
125690,0
41927,7
62314,1
46346,7
96695,10
10446,0
57347,8
119913,0
145236,7
48010,6
16048,0
131026,10
121050,3
101303,7
13665,7
43846,8
59039,9
147395,4
31855,3
146796,5
121498,7
123617,5
119113,7
20462,5
37410,0
120397,8
87372,8
120352,7
79474,7
15160,1
107550,5
144514,2
137296,7
72072,0
122476,5
30754,5
148459,8
63968,8
104938,8
85195,10
23717,0
73466,7
41284,1
99911,7
52994,6
83509,3
18182,5
103636,5
90153,7
60939,2
78021,5
23398,0
65178,7
140719,7
145981,2
10917,8
30178,2
14055,5
93312,0
91353,5
124352,5
107324,6
109696,7
74976,10
10191,7
10813,5
1553,9
104339,6
62436,11
22742,6
6649,10
50741,11
149024,7
72931,5
92001,5
125450,2
96249,7
69893,8
49706,7
65700,7
72374,7
87,5
73062,10
69763,9
94545,8
126552,7
45540,9
141522,10
74146,7
115583,8
82014,8
87362,2
24324,8
46363,4
146228,7
39237,7
124896,4
108655,7
144351,7
137274,0
67573,8
112659,5
113667,8
144178,5
125961,0
28995,5
84832,10
88898,6
44173,3
110153,9
55342,5
83951,7
144383,7
56562,6
34768,6
101282,9
104216,8
1728,5
28156,8
96349,7
53960,5
73804,0
106341,5
65113,6
9824,4
69913,0
33638,5
100020,1
135703,1
89123,7
3037,0
61757,5
119905,8
3274,11
61852,7
67350,1
10108,7
2436,10
14128,7
21615,2
144570,6
21442,7
2164,4
132851,4
44649,6
83819,7
115339,8
144739,3
23599,10
55196,5
48964,2
94262,8
59096,10
81246,10
103271,7
66101,8
136680,7
42226,7
19136,5
10816,4
131816,7
72769,7
115655,6
55472,10
41150,7
13470,4
50167,4
87247,5
25186,7
34307,5
108776,1
126434,7
29781,4
23419,7
2942,2
28209,11
54085,7
71686,8
139851,8
30913,7
35623,2
16799,7
2873,7
67092,8
31635,8
18785,5
75764,7
58133,7
138707,7
140973,5
76251,7
19352,5
47552,5
20493,3
16596,7
65912,0
140156,7
120160,7
30732,7
138758,7
63488,4
53922,0
140287,6
83706,10
107152,5
78039,7
149091,7
7099,1
21400,8
57510,7
142668,7
39698,9
4922,7
137764,7
124206,7
19712,0
138863,7
16494,5
141081,5
32787,5
60800,5
51048,2
35638,7
56323,5
140601,7
108865,7
97680,7
47730,0
26828,5
65400,7
48142,8
36578,7
145227,0
118910,1
56708,3
130884,7
20911,5
130477,8
109780,7
6851,6
98999,9
112822,10
31567,7
113752,7
95585,6
142316,6
139726,5
135561,7
61672,10
63455,8
110636,8
54629,7
33555,8
21152,1
53717,0
87535,7
16993,7
139157,5
137841,7
107729,0
69722,7
61674,5
117989,7
15533,2
32050,7
142088,7
20048,1
98917,6
78056,9
20199,5
41511,8
81528,0
59876,7
116811,7
27664,5
93808,8
105613,7
138151,10
34445,5
29753,8
8870,8
122955,4
108006,7
3013,6
103480,7
87178,8
101902,7
65750,5
16979,0
72254,5
139862,5
126101,0
57209,5
94219,8
3955,7
31299,8
66304,0
72092,7
27303,3
93118,7
22699,0
10663,7
124004,8
47810,10
38654,5
93855,10
18098,6
48319,7
34592,8
59757,10
116535,0
71624,7
91032,4
77860,8
126819,7
143051,7
7731,7
114566,5
59490,5
6589,7
148050,5
59512,4
42477,4
68815,7
66283,5
34363,5
63432,7
80477,5
149538,8
70372,7
130783,8
8743,0
74471,7
78966,5
99877,5
146467,5
90373,10
84772,8
6883,7
4345,1
107253,7
70262,8
11983,7
100929,7
120375,6
92422,5
57451,10
20844,8
138408,7
112370,8
63564,4
62158,7
96163,7
17050,7
40551,11
65443,7
22501,5
132327,0
114211,5
135013,8
4783,7
82631,0
33924,11
131164,7
31102,4
77962,6
75490,8
87854,7
23888,7
45185,2
56734,5
77891,7
32891,7
54672,7
149033,5
102313,5
76353,8
129668,5
12975,3
68233,7
61107,6
32934,0
54897,7
112033,0
16404,6
3861,4
32728,0
6627,5
84777,10
143210,7
41110,0
83422,5
88305,7
119224,7
92014,1
88594,8
38866,7
35041,0
15473,4
112442,7
128832,3
76431,5
26652,3
144071,10
114473,7
125244,7
138810,7
125523,5
121812,4
66905,5
136005,7
51781,7
21526,7
110486,7
143001,5
57086,7
66915,5
73145,5
110862,8
7996,8
20360,0
100849,4
50325,8
42867,7
145213,1
98806,10
90462,8
129912,7
59301,7
132896,1
56230,5
5934,5
143075,7
109653,7
35760,0
39397,7
94996,1
110172,0
24080,5
45396,6
27019,7
108841,6
105897,10
92999,6
76219,7
137919,7
99632,1
96081,7
139344,8
132186,7
117807,2
136809,5
13300,5
59935,0
56030,8
28145,7
49887,7
34004,5
108501,0
27475,4
133900,0
35709,5
87901,7
26869,2
103087,8
28792,11
126988,3
88601,6
89415,7
119307,7
96206,8
78702,8
88876,7
9632,1
79157,7
98581,7
26764,6
97124,5
96596,6
37445,5
33142,5
147332,7
123647,1
148760,5
124337,4
56016,0
123813,7
125111,3
65415,0
126034,0
125058,8
4207,3
6435,7
114776,7
138366,8
141138,10
132043,8
13771,7
110807,7
110566,8
7218,7
108758,3
94941,11
66430,5
48555,5
4289,7
41404,5
118047,8
134348,0
131617,6
51775,7
39206,6
6699,0
47009,8
32035,5
82468,0
61594,4
99631,8
84200,7
67321,0
45662,1
82238,7
102558,1
146894,6
126243,7
56488,1
57680,4
5360,5
110611,4
1374,6
74156,8
90246,7
105948,7
46778,3
138683,0
38518,10
1024,0
100353,7
62864,6
8167,6
3775,3
49043,4
90445,5
17564,8
3185,7
47826,7
53934,4
64354,8
148174,6
1700,6
84416,7
20879,8
59253,7
38356,9
91729,7
11907,1
101396,7
32981,8
73259,4
92398,8
54303,10
105990,7
78254,7
89276,7
70626,7
29439,8
629,9
148481,8
27595,5
105421,6
55455,9
82057,0
143534,5
112179,7
78058,2
26776,7
23019,6
15427,7
59650,10
96623,4
134876,6
26172,8
37142,5
110023,4
33818,7
72627,7
25047,7
66464,8
116410,7
52935,5
55113,8
88071,4
60400,7
146496,7
135079,8
123704,8
147158,7
34486,0
80803,7
51225,7
26033,8
145921,5
81271,7
72470,7
60942,5
93620,7
35432,0
102707,5
109592,10
81185,7
1927,0
121472,0
83185,11
65376,8
67361,3
85154,6
139463,4
74747,2
1443,7
111773,7
139456,5
25815,7
147987,7
16051,7
23214,7
115942,8
33127,5
142482,4
147486,0
65734,6
134088,5
77897,3
7864,6
84363,5
92615,7
84457,7
68809,5
81104,7
148680,7
51374,7
30676,7
25765,1
43632,7
85421,3
132806,7
41018,0
14903,1
51749,7
58092,7
63424,7
78715,0
96615,8
92104,1
109701,3
76485,6
10759,7
104171,7
13119,7
128111,8
2266,9
52306,1
130229,7
95704,5
72728,6
137544,9
112794,8
28926,8
134106,7
79125,5
126542,7
4771,7
126016,10
2348,8
68460,5
45695,5
103393,8
48753,1
132657,5
61682,5
100161,3
102221,2
46323,7
89171,7
105216,0
86197,4
61961,7
67983,6
128905,7
48991,8
465,7
106270,8
99950,7
2324,5
148461,4
90883,7
92211,5
148061,7
9770,0
87748,7
109544,7
141600,2
10554,7
86035,8
131762,8
136206,3
77166,7
105178,7
69315,0
64812,7
77655,7
86358,7
109676,8
138623,8
54588,7
65334,5
93323,8
12216,10
78212,7
32178,5
126891,10
15776,7
46830,0
48905,7
27877,1
101560,7
79066,7
36225,5
30063,7
102026,0
39100,7
93151,2
89015,3
2699,0
44245,3
55289,7
83713,5
56607,6
78745,8
62622,7
120124,5
35938,8
137135,5
126368,8
20331,10
45567,7
81467,7
2617,11
33783,5
95532,0
20009,7
60757,8
92374,1
95249,7
13278,7
8423,8
102850,2
115470,5
17461,11
30223,5
67436,8
40220,8
21294,1
18316,7
133322,7
4855,5
144918,7
113117,8
24566,8
60444,6
146071,9
146551,0
129240,7
82775,3
138911,1
71400,7
71158,8
84111,3
140967,7
48777,2
2435,6
115323,0
78059,0
55684,8
84188,9
113066,5
58430,7
103659,8
53704,7
98566,0
38558,8
1585,9
136797,6
83262,8
55662,4
134951,7
2608,7
25837,7
10719,6
29589,7
22927,7
95371,8
117018,7
26279,6
68473,8
18788,7
135803,5
48488,7
73966,3
117352,0
108448,1
96404,5
57474,7
109518,3
66817,5
22942,0
133336,5
131376,7
111934,1
91050,0
123340,5
139005,5
94070,7
20639,5
72529,8
83373,8
26745,7
69178,3
108181,8
64184,7
63903,0
99851,7
73572,7
43303,7
95497,7
93952,3
81908,1
69964,7
5015,8
81502,5
93919,2
118005,1
112045,8
118136,8
90491,2
37607,7
64615,7
66065,6
24229,0
4431,8
40667,8
14432,0
21877,0
77869,6
85296,2
19777,8
84168,7
19222,7
75968,7
105310,3
21998,7
94458,8
133444,8
132119,0
50920,8
114045,4
35675,7
126739,6
71354,7
49664,7
107610,0
121334,7
127361,7
136563,8
58738,1
117620,6
23617,7
100999,10
105253,5
84260,5
92917,1
121888,7
94027,7
130734,6
30204,5
104091,8
127302,7
102157,7
8775,1
69658,8
40698,7
115969,7
66523,0
43826,8
76722,7
123229,3
131473,9
132616,3
112478,5
34985,8
140628,8
146409,0
143774,5
72099,7
144538,7
10087,1
960,3
95197,10
35856,4
62079,7
92713,7
122941,9
48627,5
99290,6
3681,7
149343,7
107214,7
118552,0
12379,7
135471,7
71800,5
61045,8
102675,7
31384,5
52962,2
59974,6
24591,1
21917,7
37727,7
149419,6
9148,9
47539,0
100485,6
1074,8
74398,7
93972,0
95056,7
20672,11
138813,8
44070,7
145523,11
42869,8
32786,7
117157,7
75442,4
95590,11
15960,5
94285,3
106438,5
121937,7
140884,4
142575,7
93585,5
10916,7
1272,3
22806,7
20615,0
98627,5
76349,7
14076,7
23142,3
13120,8
50698,4
98143,6
21146,5
63873,7
80321,7
50205,8
5777,0
32555,5
143867,7
97932,6
128174,0
145114,7
104781,5
23389,6
130091,7
103430,0
96833,7
12347,8
4160,7
48983,9
70638,7
142502,6
135125,5
42946,7
125989,8
39146,8
75516,4
13133,2
133392,0
56736,7
56120,7
5190,3
99070,5
29341,7
27610,5
102196,7
123111,8
90872,2
64525,8
86962,5
31816,7
71276,7
25860,1
148959,7
144107,7
123870,1
16705,7
79209,8
117768,7
66654,5
47440,9
142073,8
47007,8
140023,5
83459,8
78208,7
82068,3
65737,8
14488,8
40855,5
24886,0
44498,7
10103,1
116598,8
4659,7
111623,7
56052,7
103247,0
17925,7
11062,8
58977,8
136696,7
91866,8
12144,5
84444,6
133005,7
89359,5
15938,0
29526,7
63311,7
112562,8
81549,8
14692,9
59507,5
3915,5
113067,6
145948,7
147620,2
34085,2
11005,0
87007,0
33597,7
128801,5
116047,7
104107,7
41397,5
47106,7
20373,5
118386,8
77930,8
120693,2
114797,0
77508,8
30469,7
48970,7
25509,5
104316,4
129596,5
121471,5
76067,0
6459,3
98988,3
54015,7
113828,0
144182,5
125589,7
144435,10
29372,5
149376,5
137783,2
1386,8
10738,5
6039,6
94319,5
38369,6
147020,2
58115,7
77568,1
74150,5
26620,9
375,7
1084,4
6633,7
1694,5
87389,7
99703,2
73487,7
137052,8
80317,5
141011,5
144451,5
29837,8
64594,10
50515,8
80173,7
25607,7
12130,4
79880,8
87770,7
100342,0
92359,7
3018,7
100855,7
92565,5
34633,4
23358,5
80413,7
24025,6
10540,7
7649,7
48463,7
43504,7
68455,8
28883,10
35622,7
132536,7
45706,8
5581,7
49381,5
60919,5
19365,7
37669,7
144747,0
41823,6
141075,6
108685,3
146757,10
29494,6
60754,8
109575,6
110052,7
16672,5
110991,8
112300,7
96485,5
87764,5
31930,10
47528,2
12344,8
143422,5
132237,7
38635,4
80687,7
118076,3
133122,0
52627,10
37611,7
68782,7
14739,7
48388,5
62076,7
102117,7
38072,8
9482,7
134664,5
80422,4
139484,1
20153,8
130645,6
110210,0
97540,7
135713,0
58079,7
1207,7
99067,9
133602,8
56772,10
127647,7
24061,5
22466,8
102487,7
34922,1
44846,7
79205,5
48215,11
100190,8
2331,0
10643,7
118352,0
129765,7
80957,3
103724,7
51357,7
144869,1
67912,7
16116,8
90450,5
116278,7
145456,0
64197,7
25395,7
119351,3
113876,7
51629,0
87925,0
134437,7
8781,9
14867,7
105282,10
76314,7
93444,7
138190,6
126455,8
87665,0
8605,8
98578,5
139063,10
146087,9
40392,8
66219,11
113324,7
132191,7
148040,5
38431,8
49779,3
5053,0
50238,7
132037,7
43150,6
107319,7
128321,5
112128,0
38758,7
101244,8
74196,4
46912,8
75512,7
144874,7
53424,10
142761,1
94163,7
25132,8
3281,6
79659,7
7559,5
67701,0
119687,7
66795,7
54175,7
90247,7
49772,0
80688,9
67808,10
40813,7
43075,6
45980,8
71478,3
6467,7
129545,8
87967,1
1670,8
7389,6
57925,0
45934,9
28222,7
96952,1
119043,7
53302,5
34655,7
138915,4
66350,8
113412,8
29354,11
73288,0
134698,7
38201,8
128430,7
88557,0
54605,8
7875,1
6751,8
74632,7
124672,5
101389,0
107335,7
65756,2
85317,5
135780,7
52395,7
98385,5
85001,8
121328,10
122443,7
75044,7
41907,0
14135,3
147001,5
1917,1
66208,4
60105,3
93553,8
89484,5
46678,6
39801,5
101080,3
95001,3
71736,7
41852,2
125183,7
67760,8
83405,7
58825,2
100606,7
696,10
45472,5
17350,3
129147,7
35431,8
25053,8
27465,0
18409,5
109186,8
126354,8
86682,8
141911,5
29335,6
63825,1
64769,8
117747,7
60916,4
92791,7
94314,6
91745,7
11544,7
105575,0
68554,6
142794,2
43218,2
21635,8
8472,2
9308,8
65775,7
60445,8
112361,8
68985,8
111235,6
94316,5
23149,0
129754,8
38334,8
40786,5
81952,11
37555,4
51985,7
59839,7
59672,8
108111,10
112973,5
1523,0
80390,3
91488,5
7724,5
110067,7
94835,8
36906,3
93116,7
114279,7
45874,7
113142,5
39876,3
117255,4
26535,7
37799,8
65802,7
55940,7
41628,7
126614,7
12819,0
120285,5
120661,1
95595,2
69560,5
132194,8
133519,7
91748,5
38256,8
141654,7
33722,7
110041,7
95282,5
24015,7
115685,7
112426,7
148176,8
10897,7
109893,5
39966,11
56673,0
78308,5
85470,0
59927,8
34428,8
143323,5
67896,0
73455,7
61318,7
73559,7
68229,4
2996,5
104680,4
114058,7
117217,1
15735,5
29016,8
15961,5
37404,8
113931,7
12934,5
29110,3
115139,8
76812,5
42702,10
125735,3
122669,8
122061,7
70004,8
83369,7
66585,7
131272,4
140575,5
107915,7
96148,7
51722,1
68520,7
145134,8
146089,8
4205,7
42730,8
65340,6
147437,1
9629,3
107387,5
107589,0
47465,7
9049,8
10098,11
25244,7
26801,1
82535,0
47197,7
51644,7
1094,7
25096,5
114100,7
48562,7
83663,5
76963,5
63712,5
136288,8
80904,6
145190,10
17899,11
81709,7
108797,6
133711,8
67802,1
145666,10
34035,6
40523,6
73128,8
64440,7
103915,7
90604,4
37189,5
141379,7
119036,9
10517,1
127898,8
15832,0
112064,7
38269,7
8404,3
125723,7
27540,7
60559,5
122369,1
41320,1
110020,7
35146,10
82698,10
58335,7
128734,1
129963,8
121012,6
46606,7
22912,7
91469,7
90646,7
95892,8
24822,7
143590,5
16383,7
101362,8
130064,7
131810,5
13729,8
86941,5
4767,7
136231,8
39542,0
118990,3
46966,5
33841,7
134200,4
101305,3
147587,7
9637,5
104598,8
1972,7
94784,9
38962,8
37025,7
73251,5
16966,10
118872,7
111023,0
65058,0
126402,8
56139,7
19599,0
58989,7
145824,0
122242,7
66211,5
40059,7
22434,5
38237,5
121752,7
17098,8
17725,4
18475,9
47896,7
115900,7
117307,7
137024,10
142123,7
110028,7
33406,7
17473,2
56864,7
129655,7
16080,7
28882,10
33583,7
14790,8
118017,5
121121,1
92266,0
53777,8
140399,8
70579,8
32196,5
100012,10
97634,7
86826,7
87541,2
7541,8
52593,7
44614,0
100218,0
69086,7
112673,8
142038,10
111891,12
63859,4
73029,7
123294,7
103062,3
130447,8
35266,0
35481,1
81149,0
16091,7
20026,7
9729,1
51916,10
37693,11
28895,7
44961,7
835,10
125938,8
147950,7
46835,7
52109,5
33695,9
142012,5
70803,10
111433,8
95467,3
16701,4
73378,5
88221,5
119738,7
134194,7
54364,7
119196,1
133977,7
60062,3
29508,7
63589,8
10976,3
115444,3
143905,5
31758,8
28465,11
54245,5
20437,7
40361,7
34251,7
122033,8
100905,7
43656,11
5665,7
68057,7
37192,7
71025,7
117675,7
142491,3
108704,7
78180,8
37740,4
41417,7
31708,5
33874,7
120476,7
39188,2
101460,8
80799,7
26979,8
41382,6
87884,8
145460,7
111646,8
148799,7
18215,7
68556,7
57028,5
79802,0
82144,2
135990,7
140107,9
101612,8
104670,7
62877,7
46080,7
91723,8
42947,6
79245,5
20699,2
32288,4
148436,1
119091,0
135371,5
26674,5
113280,6
125840,8
132388,5
59752,5
91269,8
93575,5
17396,3
5628,7
43683,7
147601,3
106291,8
83473,8
107127,5
114445,7
83220,3
65596,8
106618,10
776,5
127853,7
133599,5
74829,7
137361,7
124332,8
90162,8
104597,5
118127,3
110186,5
138994,8
148974,8
132100,7
118398,6
19099,8
31119,9
147878,8
120590,8
112891,5
114212,3
114289,8
119760,8
98881,0
66798,1
75935,8
70757,6
71132,1
89101,8
79185,5
107768,7
97708,7
109989,1
112853,4
88819,4
4985,6
19891,10
82164,7
46724,5
97304,5
306,4
82537,8
5914,7
61250,7
79563,5
98994,5
81334,4
126756,0
1173,7
19468,4
126841,7
31027,8
51612,6
134491,8
113993,3
127618,6
21614,5
60786,5
132590,3
34319,2
13067,5
59584,1
145698,8
49955,5
65475,8
27543,7
89267,7
36636,5
37082,7
31648,5
135058,7
76240,4
34203,7
25414,3
38510,2
49011,5
51932,7
43958,7
73165,5
38941,7
64667,6
47657,8
98348,2
64289,8
65314,3
12513,5
51950,3
90258,5
69814,1
10503,7
101286,7
138603,8
37996,1
146819,7
111437,5
73932,6
54470,8
44750,7
119703,6
99455,7
78141,7
83256,7
76462,7
38931,4
9831,7
121188,6
113891,7
27964,2
111031,3
82980,7
10294,8
87718,0
36265,9
125570,3
76705,7
15800,2
108724,7
14146,5
35860,7
119314,7
36586,7
120714,6
11536,5
144962,7
49587,3
140273,7
46133,9
148007,7
74784,8
131977,0
46441,7
63841,5
60466,5
141847,3
6134,0
132410,7
58016,7
54699,4
68922,7
61734,7
1066,6
140365,3
39081,11
9262,5
62801,8
145920,8
77834,8
145992,10
47976,10
48261,4
19539,1
78797,8
16162,6
78824,8
57096,8
115078,1
83097,4
38009,0
146079,7
106711,7
16394,0
39622,5
12987,5
98052,8
127433,1
1756,5
11752,8
3322,7
44980,7
94679,8
129005,5
119480,5
11794,1
145337,5
80735,8
85696,7
86497,0
35931,6
34537,7
88522,10
31338,7
131855,0
134268,5
85028,0
36648,8
18554,8
53800,5
70232,7
1948,7
108828,7
112345,8
89566,5
48517,5
119947,8
83051,3
81250,1
7564,8
129703,2
123281,7
149152,8
38838,7
60827,10
63924,10
146265,7
117769,7
22269,2
24159,7
10999,5
66094,5
101550,5
68960,7
45247,2
144863,7
33169,4
88623,7
1587,1
109303,0
121662,5
7502,5
100063,7
85612,5
56582,3
34480,8
28182,8
11131,10
146912,5
116011,7
5302,7
102011,6
48134,5
85330,8
31185,7
115270,0
139337,0
3935,7
34988,6
75807,8
51256,5
20826,6
113954,7
112694,10
136192,5
115616,8
85274,5
126615,5
36011,6
43671,7
41858,7
101436,7
34269,7
132446,9
116284,5
149436,8
140349,5
4704,2
125582,4
43608,10
44862,0
49368,8
133656,7
105879,8
59734,7
85086,5
121676,9
7972,5
67835,1
6902,11
32935,2
115505,3
58855,0
83158,3
74882,9
65360,4
135155,11
47785,5
814,7
136890,4
64612,10
91196,7
79358,2
70528,8
109296,1
36193,8
81758,4
11730,6
146758,8
83004,7
39125,6
59109,10
27932,8
133930,8
64559,5
49540,6
51948,1
119983,5
23321,7
101774,10
4071,7
53245,5
42935,7
108218,5
129346,1
71405,3
140464,7
100839,5
40846,8
129612,2
61789,10
69855,5
97774,7
93701,8
17971,8
116555,7
139033,7
115601,7
115778,11
127242,6
65357,8
108965,7
124563,0
26581,1
54598,5
88177,7
82266,5
35144,7
80395,5
95404,10
102156,4
101457,7
12214,7
75156,7
148615,11
125502,8
28975,3
92344,8
97506,0
67114,4
75015,1
52662,8
123297,7
105156,6
32793,0
64065,10
130082,8
25520,7
19268,5
8457,0
8297,7
22008,3
132929,7
110314,7
26968,5
94222,5
70729,7
98263,8
19443,7
78572,0
44971,7
18160,7
20176,0
20093,8
13065,8
70776,7
90342,0
87371,3
29524,7
59610,11
59285,8
40697,6
3526,0
57409,3
148073,1
143895,7
123567,5
49090,7
43090,7
73643,1
33838,4
126698,7
128480,9
29966,4
69988,7
40468,4
134602,8
127163,7
14578,3
56797,8
98637,1
118529,7
30795,2
21345,5
51322,9
7039,6
66186,3
25796,8
143385,5
124819,5
40439,8
58651,1
50236,5
105056,3
29991,5
60094,7
37781,8
10748,0
14401,5
147915,5
44240,5
124588,5
72179,11
73851,1
3972,6
11930,5
52119,0
39229,7
65605,8
63530,6
27103,8
130140,0
81434,7
766,7
48442,7
39122,7
102202,8
38028,7
60079,5
126160,7
8386,7
73248,4
56225,7
82003,1
88447,6
66677,1
64413,7
138680,4
5545,7
107007,7
147242,7
94776,7
88092,0
34275,11
124980,9
134829,7
78962,7
48647,7
85867,7
53314,7
12768,7
107009,8
58150,7
142145,2
60509,10
86709,5
129998,1
3745,7
116921,1
127871,5
143257,8
79936,4
5258,0
1454,7
79850,3
10945,5
66894,7
94754,7
10284,5
14246,7
34599,7
92436,8
100563,5
19864,3
98019,7
47824,4
130761,0
86880,10
68037,7
46829,1
37286,8
124576,8
91999,7
131889,5
25876,0
609,3
142487,2
17199,0
96781,0
2920,6
62044,5
77704,7
13659,7
2826,6
68115,7
145682,5
142961,0
121467,8
4984,6
112842,10
33364,7
88994,1
49521,5
10228,5
44569,10
92881,8
58792,5
92798,7
57052,7
67759,7
119434,11
46796,7
143819,5
52618,7
18531,6
53,5
66442,1
123209,4
28604,7
131481,0
140394,7
82379,8
119826,3
113683,7
93497,8
133244,2
99088,5
67676,2
148579,2
11393,7
120125,7
149210,7
120187,7
92997,8
29989,10
14952,1
29455,7
75952,10
37126,8
72265,7
37055,5
11920,7
82761,8
38455,2
130529,7
138298,8
133105,5
143548,7
128355,0
61520,8
104010,8
29101,7
128605,10
140447,7
56896,5
65108,3
48901,7
29478,8
109810,9
46045,7
11565,7
146231,8
17774,8
79370,7
44575,7
124634,8
66399,8
113430,8
13248,10
2954,7
22624,1
14180,5
66013,3
116271,7
111898,7
15575,5
98565,3
60333,4
119755,10
88141,6
66944,8
133446,7
144565,8
50477,0
44411,0
145958,11
58954,3
77078,7
65602,7
76686,6
133728,1
106815,7
25730,5
65266,7
45994,3
63128,7
43068,7
144481,7
116397,7
121080,7
103296,6
124781,10
92146,6
8160,5
113228,5
73651,8
88513,5
91624,8
120812,7
96017,7
141515,8
121141,0
93669,0
81222,5
75643,0
76108,7
81871,3
72430,7
82203,6
55332,7
95750,7
26518,5
24317,5
111840,6
88028,8
9855,6
59108,10
64717,7
10375,7
94062,1
2671,5
2527,8
130725,10
119526,7
26677,5
26002,0
17313,8
41415,0
80135,5
64720,7
24913,10
71972,7
30537,5
30000,8
126888,1
35586,5
15411,7
101588,4
148738,7
58148,3
74798,6
83657,8
121046,7
40724,5
68090,8
43729,7
24795,8
71915,1
33445,7
3860,7
109231,5
78418,0
125316,7
90788,0
66232,5
147456,1
65502,10
40732,5
61577,8
108917,8
149099,4
132174,7
68274,8
91764,5
81738,7
148860,0
149382,8
83973,3
148789,10
146741,7
